product_name	price	category_lv1	category_lv2	category_lv3	product_code	packaging	effect	image	describe
Bao cao su Okamoto Skinless Skin Vanilla 53mm hộp 3 cái	33.000₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		78544	3 cái		['https://cdn.tgdd.vn/Products/Images/2519/78544/bao-cao-su-okamoto-skinless-skin-huong-vani-53mm-hop-3-cai-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/78544/bao-cao-su-okamoto-skinless-skin-huong-vani-53mm-hop-3-cai-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/78544/bao-cao-su-okamoto-skinless-skin-huong-vani-53mm-hop-3-cai-mac-dinh-7.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/78544/bao-cao-su-okamoto-skinless-skin-huong-vani-53mm-hop-3-cai-mac-dinh-8.jpg']	"Hộp 3 cái bao cao su Okamoto Skinless Skin Vanilla 53mm được làm từ mủ cao su thiên nhiên cao cấp, đáp ứng các yêu cầu và điều kiện sản xuất nghiêm ngặt, đảm bảo an toàn tối đa cho người sử dụng. Thiết kế ôm sát, siêu mỏng, siêu bôi trơn giúp tăng cường khả năng truyền nhiệt, mang đến cảm giác chân thật. Đồng thời bao cao su hương vani tự nhiên giúp tăng sự sảng khoái, mang đến cảm giác mới lạ khi ""yêu"". Được sản xuất theo quy chuẩn ISO 4074:2002, đều kiểm tra với công nghệ tĩnh điện nhằm tối ưu hoá tính an toàn cho người sử dụng. Bao cao su Okamoto với nhiều mẫu mã, nhiều loại size phù hợp cho từng người giúp ngăn ngừa tối thiểu khả năng mang thai ngoài ý muốn mà sản phẩm này còn giúp hạn chế việc lây nhiễm các bệnh lây qua đường tình dục. Thành phần Cao su thiên nhiên cao cấp. Hướng dẫn sử dụng Sử dụng bao cao su mới cho mỗi lần quan hệ. Xé bao cẩn thận, không dùng móng tay, răng hoặc bất cứ vật gì có khả năng làm rách bao cao su bên trong. "
Bao cao su Dolphi classic vừa khít, thoải mái 52mm hộp 3 cái	31.400₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		260137	3 cái		['https://cdn.tgdd.vn/Products/Images/2519/260137/dolphi-classic-size-52mm-hop-3-cai-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260137/dolphi-classic-size-52mm-hop-3-cai-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260137/dolphi-classic-size-52mm-hop-3-cai-mac-dinh-7.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260137/dolphi-classic-size-52mm-hop-3-cai-mac-dinh-8.jpg']	Đặc điểm sản phẩm Bao cao su Dolphi classic hộp 3 cái được làm từ cao su hoàn toàn tự nhiên được làm sạch đặc biệt, dẫn nhiệt tốt, đàn hồi tốt, chắc chắn, đảm bảo an toàn và tạo ra những trải nghiệm xúc giác tự nhiên, chân thật nhất. Sản phẩm bao cao su Dolphi ứng dụng công nghệ sản xuất hiện đại khép kín và và kiểm tra chất lượng điện tử kỹ lưỡng đa cấp trong tất cả các công đoạn sản xuất để đảm bảo chất lượng của thành phẩm tốt nhất và đồng nhất. Có đa dạng lựa chọn về kích cỡ, kiểu dáng để phù hợp với sở thích cá nhân, giúp người dùng tối đa trải nghiệm, làm mới cuộc yêu, tối đa khoái cảm. Thông số sản phẩm Chiều dài: 180 mm ± 5 mm Chiều rộng: 52 mm ± 2 mm Độ dày: 0,06 mm Hình dáng: Thẳng và núm ở đầu bao Kết cấu: trơn
Bao cao su Okamoto 0.01 PU 50 - 51mm hộp 2 cái	136.000₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		277583	2 cái		['https://cdn.tgdd.vn/Products/Images/2519/277583/bao-cao-su-okamoto-0-01-pu-50-51mm-hop-2-cai-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/277583/bao-cao-su-okamoto-0-01-pu-50-51mm-hop-2-cai-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/277583/bao-cao-su-okamoto-0-01-pu-50-51mm-hop-2-cai-mac-dinh-5.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/277583/bao-cao-su-okamoto-0-01-pu-50-51mm-hop-2-cai-mac-dinh-99.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/277583/bao-cao-su-okamoto-0-01-pu-50-51mm-hop-2-cai-mac-dinh-6.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/277583/bao-cao-su-okamoto-0-01-pu-50-51mm-hop-2-cai-mac-dinh-7.jpg']	Đôi nét về thương hiệu  Thương hiệu Okamoto thuộc công ty Okamoto Industries Inc thành lập vào năm 1934. Okamoto hiện là một trong những thương hiệu bao cao su nổi tiếng hàng đầu Thế Giới với đặc trưng riêng đó là siêu mỏng, tạo cảm giác chân thật nhất mỗi khi sử dụng. Đây là thương hiệu nổi tiếng hàng đầu Thế Giới với việc không ngừng cải tiến và đổi mới để phục vụ nhu cầu của người sử dụng. Bao cao su Okamoto luôn đứng top trong tất cả các loại bao cao su bán chạy nhất thị trường Nhật và trên toàn Thế Giới. Đặc điểm nổi bật  Bao cao su Okamoto 0.01 PU 50 - 51mm là sản phẩm bao cao su cao cấp của hãng Okamoto, được thiết kế với độ lớn và đàn hồi đáng kể mang lại cho người dùng cảm giác như không sử dụng bao cao su, tạo ra trải nghiệm tối đa và thăng hoa. Bao cao su Okamoto 0.01 PU được sản xuất từ Polyurethane - loại nhựa chịu lực tốt, đảm bảo độ bền và tính an toàn cho người sử dụng. Sản phẩm còn được thiết kế với kiểu dáng vừa vặn, ôm sát với dương vật, giúp tăng cường sự kín đáo và giảm thiểu sự xúc động.
Gel bôi trơn Durex Play Warming tạo cảm giác ấm nóng chai 100ml	220.000₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		207951	100ml		['https://cdn.tgdd.vn/Products/Images/2519/207951/durex-play-warming-lo-100ml-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/207951/durex-play-warming-lo-100ml-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/207951/durex-play-warming-lo-100ml-3.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/207951/durex-play-warming-lo-100ml-5.jpg']	Đặc điểm nổi bật Gel bôi trơn Durex Play Warming chứa chất làm ấm cho trải nghiệm yêu nóng bỏng. Kết cấu gel thân nước nên hòa tan và có thể rửa sạch dễ dàng với nước sau khi đã quan hệ. Công dụng Durex Play Warming có tác dụng bôi trơn và tăng độ ẩm của âm đạo giúp quan hệ được dễ dàng hơn. Phù hợp những bạn có cơ địa bị khô hoặc ít nước nhờn. Gel không chứa chất độc hại. Sản phẩm an toàn với bao cao su. Hướng dẫn sử dụng Vặn nút bơm để mở, lấy một ít gel bôi trơn thoa lên da hoặc vùng bạn muốn. Có thể thoa lại nhiều lần nếu cần. Thổi nhẹ sẽ làm tăng cảm giác ấm áp. Có thể dùng Durex Play Warming với các loại bao cao su Durex, thoa gel khi mang bao xong. Durex Play Warming không phải để ngừa thai và không có chất diệt tinh trùng.
Bao cao su Sagami Original siêu mỏng 0.02 55mm hộp 2 cái	85.000₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		129906	2 cái		['https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-11.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-12.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-3-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-4-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-5.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-8.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/129906/sagami-original-2c-13.jpg']	Đặc điểm nổi bật Bao cao su với thiết kế siêu mỏng, dẻo dai và cực mịn, truyền nhiệt tốt mà nhiều dòng bao cao su không thể sánh bằng. Được làm từ chất liệu cao su thiên nhiên cao cấp, bao cao su chỉ có độ mỏng 0.02mm, co giãn linh hoạt đem lại cảm giác chân thực cho cặp đôi. Sản phẩm không gây dị ứng vì vậy dù bạn có cơ địa dị ứng với các loại bao cao su khác thì vẫn có thể yên tâm sử dụng.  Hướng dẫn sử dụng Đeo bao cao su Sagami vào dương vật đang cương cứng trước khi có bất kỳ tiếp xúc nào giữa dương vật và cơ thể bạn tình. Dịch chảy ra từ dương vật trong giai đoạn “khởi động trước khi cương cứng” có thể chứa tinh trùng và các mầm bệnh STIs. Cẩn thận xé vỏ bảo vệ tại vị trí cạnh răng cưa để tránh bị hư hại bao cao su. Lộn ngược bao cao su rồi chụp lên đầu dương vật. Nếu có không khí bên đầu chứa tinh dịch, bóp nhẹ để đẩy hết không khí ra.
Bao cao su Dolphi 3 in 1 vân gai 52mm hộp 12 cái	142.800₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		261899	12 cái		['https://cdn.tgdd.vn/Products/Images/2519/261899/dolphi-3-trong-1-size-52mm-hop-12-cai-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/261899/dolphi-3-trong-1-size-52mm-hop-12-cai-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/261899/dolphi-3-trong-1-size-52mm-hop-12-cai-mac-dinh-6.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/261899/dolphi-3-trong-1-size-52mm-hop-12-cai-mac-dinh-7.jpg']	Đặc điểm nổi bật Bao cao su Dolphi được làm từ cao su hoàn toàn tự nhiên được làm sạch đặc biệt, dẫn nhiệt tốt, đàn hồi tốt, chắc chắn, đảm bảo an toàn và tạo ra những trải nghiệm xúc giác tự nhiên, chân thật nhất. Sản phẩm ứng dụng công nghệ sản xuất hiện đại khép kín và kiểm tra chất lượng điện tử kỹ lưỡng đa cấp trong tất cả các công đoạn sản xuất để đảm bảo chất lượng của thành phẩm tốt nhất và đồng nhất. Có đa dạng lựa chọn về kích cỡ, kiểu dáng để phù hợp với sở thích cá nhân, giúp người dùng tối đa trải nghiệm, làm mới cuộc yêu, tối đa khoái cảm. Bao cao su Dolphi 3 in 1 vân gai 52mm là một sản phẩm bao cao su đa năng và tiện lợi của thương hiệu Dolphi. Sản phẩm này được thiết kế với kiểu dáng có vân gai giúp tăng cường sự kích thích trong quá trình giao hợp, mang lại trải nghiệm tốt hơn cho cả nam và nữ. Thông số sản phẩm Chiều dài: 180 mm + 5 mm. Chiều rộng: 52 mm + 2 mm. Độ dày: 0,06 mm.
Bao cao su Dolphi Anatomic siêu mỏng, ôm sát 52mm hộp 3 cái	40.800₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		260144	3 cái		['https://cdn.tgdd.vn/Products/Images/2519/260144/dolphi-anatomic-ultra-thin-hop-3-chiec-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260144/dolphi-anatomic-ultra-thin-hop-3-chiec-3.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260144/dolphi-anatomic-ultra-thin-hop-3-chiec-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260144/dolphi-anatomic-ultra-thin-hop-3-chiec-7.jpg']	Đặc điểm nổi bật Bao cao su Dolphi Anatomic được làm từ cao su hoàn toàn tự nhiên được làm sạch đặc biệt, dẫn nhiệt tốt, đàn hồi tốt, chắc chắn, đảm bảo an toàn và tạo ra những trải nghiệm xúc giác tự nhiên, chân thật nhất. Sản phẩm bao cao su Dolphi ứng dụng công nghệ sản xuất hiện đại khép kín và kiểm tra chất lượng điện tử kỹ lưỡng đa cấp trong tất cả các công đoạn sản xuất để đảm bảo chất lượng của thành phẩm tốt nhất và đồng nhất. Có đa dạng lựa chọn về kích cỡ, kiểu dáng để phù hợp với sở thích cá nhân, giúp người dùng tối đa trải nghiệm, làm mới cuộc yêu, tối đa khoái cảm. Thông số kỹ thuật Chiều dài: 180 mm + 5 mm. Chiều rộng: 52 mm + 2 mm. Độ dày: 0,06 mm. Hình dáng: ôm khít vừa vặn. Kết cấu: trơn.
Bao cao su Durex Pleasuremax có chấm nổi 56mm hộp 12 cái	181.900₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		88390	12 cái		['https://cdn.tgdd.vn/Products/Images/2519/88390/durex-pleasuremax-56mm-12-cai-new-1.jpg']	Đặc điểm nổi bật Bao cao su Durex Pleasuremax được làm từ 100% mủ cao su thiên nhiên, an toàn, không gây kích ứng da. Sản phẩm có gân và chấm nổi giúp tăng khoái cảm, để khi yêu được nồng cháy hơn. Thiết kế kiểu dáng easy-on, đồng thời được bổ sung gel bôi trơn silicone giúp dễ mang vào. Sản phẩm có đường kính khoảng 54-58mm Thành phần Mủ cao su thiên nhiên, chất bôi trơn silicon + Zeus Công dụng Bao cao su Durex bảo vệ người dùng khỏi các bệnh lây nhiễm qua đường tình dục. Hướng dẫn sử dụng Xé dọc một bên gói, tránh làm rách. Mang bao cao su vào khi dương vật cương.
Bao cao su Dolphi 3 in 1 vân gai 52mm hộp 3 cái	44.200₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		260140	3 cái		['https://cdn.tgdd.vn/Products/Images/2519/260140/dolphi-3-trong-1-size-52mm-hop-3-cai-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260140/dolphi-3-trong-1-size-52mm-hop-3-cai-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260140/dolphi-3-trong-1-size-52mm-hop-3-cai-mac-dinh-5.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/260140/dolphi-3-trong-1-size-52mm-hop-3-cai-mac-dinh-7.jpg']	Đặc điểm nổi bật Bao cao su Dolphi 3 in 1 vân gai 52mm được làm từ cao su hoàn toàn tự nhiên được làm sạch đặc biệt, dẫn nhiệt tốt, đàn hồi tốt, chắc chắn, đảm bảo an toàn và tạo ra những trải nghiệm xúc giác tự nhiên, chân thật nhất. Sản phẩm bao cao su Dolphi ứng dụng công nghệ sản xuất hiện đại khép kín và kiểm tra chất lượng điện tử kỹ lưỡng đa cấp trong tất cả các công đoạn sản xuất để đảm bảo chất lượng của thành phẩm tốt nhất và đồng nhất. Có đa dạng lựa chọn về kích cỡ, kiểu dáng để phù hợp với sở thích cá nhân, giúp người dùng tối đa trải nghiệm, làm mới cuộc yêu, tối đa khoái cảm. Thông số sản phẩm Chiều dài: 180 mm + 5 mm Chiều rộng: 52 mm + 2 mm Độ dày: 0,06 mm Hình dáng: ôm khít vừa vặn Kết cấu: gân và gai
Gel bôi trơn Durex Play Massage 2 in 1 Aloe Vera Soothing Lube dịu da chai 200ml	290.000₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		306307	200ml		['https://cdn.tgdd.vn/Products/Images/2519/306307/gel-boi-tron-durex-play-massage-2-in-1-200ml-mac-dinh-2.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/306307/gel-boi-tron-durex-play-massage-2-in-1-200ml-mac-dinh-3.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/306307/gel-boi-tron-durex-play-massage-2-in-1-200ml-mac-dinh-4.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/306307/gel-boi-tron-durex-play-massage-2-in-1-200ml-mac-dinh-5.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/306307/gel-boi-tron-durex-play-massage-2-in-1-200ml-mac-dinh-6.jpg']	Thành phần Aqua, Propylene Glycol, Hydroxyethyl Cellulose, Benzoic Acid, Aloe Barbadensis Leaf Juice, Sodium Saccharin, Sodium Hydroxide. Công dụng Gel bôi trơn gốc nước, bôi trơn nhẹ nhàng với tinh chất lô hội. Có thể dùng để mát-xa toàn thân hoặc bôi trơn cho cuộc yêu thêm mượt. Không mùi, không nhờn dính, dễ dàng rửa sạch khi đã hoàn toàn dứt điểm. Hướng dẫn sử dụng Lấy một lượng gel Durex Aloe Vera vừa đủ (tùy thuộc vào độ khô âm đạo hoặc sở thích của cặp đôi). Bôi trực tiếp lên dương vật hoặc bao cao su, âm đạo. Sau khi sử dụng gel dễ dàng rửa sạch và không lưu lại thành phần nào trong cơ thể. Gel an toàn khi sử dụng chung với các loại bao cao su cũng như có thể dùng chung với các loại khác.
Bao cao su Durex Fetherlite siêu mỏng, tăng khoái cảm 52.5mm hộp 12 cái	191.200₫	Chăm sóc cá nhân	Bao cao su, gel bôi trơn		88394	12 cái		['https://cdn.tgdd.vn/Products/Images/2519/88394/bao-cao-su-durex-fetherlite-12s-new-1-1.jpg', 'https://cdn.tgdd.vn/Products/Images/2519/88394/bao-cao-su-durex-fetherlite-12s-new-3-3.jpg']	Đặc điểm nổi bật Bao cao su Durex Fetherlite được thiết kế siêu mỏng, ôm khít vừa vặn giúp tăng khoái cảm khi quan hệ, tạo cảm giác thật hơn trong khi yêu. Sản phẩm dù được thiết kế mỏng tăng trải nghiệm người dùng nhưng vẫn giữ đúng tiêu chuẩn đảm bảo an toàn tối đa mục đích tránh thai và các bệnh lây nhiễm qua đường tình dục. Kích thước: Rộng 52.5mm Công dụng Bao cao su Durex bảo vệ người dùng khỏi các bệnh lây nhiễm qua đường tình dục. Hướng dẫn sử dụng Xé dọc một bên gói, không dùng móng tay, răng hoặc bất cứ vật gì có khả năng làm rách bao cao su bên trong.  Mang bao vào khi dương vật cương cứng, chú ý bóp núm cao su cho không khí không còn bên trong khi mang vào.
